id,key,value,type
368160134,reviewed,no,gnis
368160134,name,Anson Jones Home,regular
368160134,source,USGS Geonames,regular
368161685,state,TX,addr
368161685,amenity,library,regular
368161685,ele,94,regular
368161685,county_name,Ellis,gnis
368161685,feature_id,2014937,gnis
368161685,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368161685,reviewed,no,gnis
368161685,name,Ferris Public Library,regular
368161685,source,USGS Geonames,regular
368161694,state,TX,addr
368161694,amenity,library,regular
368161694,ele,104,regular
368161694,county_name,Ellis,gnis
368161694,feature_id,2014928,gnis
368161694,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368161694,reviewed,no,gnis
368161694,name,Ennis Public Library,regular
368161694,source,USGS Geonames,regular
368161852,state,TX,addr
368161852,amenity,library,regular
368161852,ele,70,regular
368161852,county_name,Fannin,gnis
368161852,feature_id,2015090,gnis
368161852,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368161852,reviewed,no,gnis
368161852,name,Bonham Public Library,regular
368161852,source,USGS Geonames,regular
368162504,state,TX,addr
368162504,building,yes,regular
368162504,ele,110,regular
368162504,county_name,Brazos,gnis
368162504,feature_id,1359744,gnis
368162504,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162504,reviewed,no,gnis
368162504,name,Howell House,regular
368162504,source,USGS Geonames,regular
368162580,state,TX,addr
368162580,building,yes,regular
368162580,ele,112,regular
368162580,county_name,Brazos,gnis
368162580,feature_id,2030689,gnis
368162580,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162580,reviewed,no,gnis
368162580,name,Moore House,regular
368162580,source,USGS Geonames,regular
368162634,state,TX,addr
368162634,building,yes,regular
368162634,ele,110,regular
368162634,county_name,Brazos,gnis
368162634,feature_id,1369549,gnis
368162634,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162634,reviewed,no,gnis
368162634,name,Tabor Community Center,regular
368162634,source,USGS Geonames,regular
368162892,state,TX,addr
368162892,building,yes,regular
368162892,ele,113,regular
368162892,county_name,Brazos,gnis
368162892,feature_id,2030951,gnis
368162892,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162892,reviewed,no,gnis
368162892,name,James O Chance House,regular
368162892,source,USGS Geonames,regular
368162923,state,TX,addr
368162923,building,yes,regular
368162923,ele,93,regular
368162923,county_name,Washington,gnis
368162923,feature_id,2030918,gnis
368162923,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162923,reviewed,no,gnis
368162923,name,John M Brown House,regular
368162923,source,USGS Geonames,regular
368162949,state,TX,addr
368162949,building,yes,regular
368162949,ele,113,regular
368162949,county_name,Brazos,gnis
368162949,feature_id,2030731,gnis
368162949,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368162949,reviewed,no,gnis
368162949,name,McDougal-Jones House,regular
368162949,source,USGS Geonames,regular
368163012,state,TX,addr
368163012,building,yes,regular
368163012,ele,112,regular
368163012,county_name,Brazos,gnis
368163012,feature_id,2030714,gnis
368163012,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163012,reviewed,no,gnis
368163012,name,Minnie Zulch Zimmerman House,regular
368163012,source,USGS Geonames,regular
368163021,state,TX,addr
368163021,building,yes,regular
368163021,ele,110,regular
368163021,county_name,Brazos,gnis
368163021,feature_id,2030712,gnis
368163021,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163021,reviewed,no,gnis
368163021,name,Milton Parker House,regular
368163021,source,USGS Geonames,regular
368163416,state,TX,addr
368163416,building,yes,regular
368163416,ele,114,regular
368163416,county_name,Brazos,gnis
368163416,feature_id,2031271,gnis
368163416,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163416,reviewed,no,gnis
368163416,name,Edward J Jenkins House,regular
368163416,source,USGS Geonames,regular
368163457,state,TX,addr
368163457,building,yes,regular
368163457,ele,114,regular
368163457,county_name,Brazos,gnis
368163457,feature_id,2031245,gnis
368163457,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163457,reviewed,no,gnis
368163457,name,English-Poindexter House,regular
368163457,source,USGS Geonames,regular
368163461,state,TX,addr
368163461,building,yes,regular
368163461,ele,114,regular
368163461,county_name,Brazos,gnis
368163461,feature_id,2031244,gnis
368163461,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163461,reviewed,no,gnis
368163461,name,English-Dansby House,regular
368163461,source,USGS Geonames,regular
368163497,state,TX,addr
368163497,building,yes,regular
368163497,ele,110,regular
368163497,county_name,Brazos,gnis
368163497,feature_id,2031252,gnis
368163497,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163497,reviewed,no,gnis
368163497,name,E J Blazek House,regular
368163497,source,USGS Geonames,regular
368163510,state,TX,addr
368163510,building,yes,regular
368163510,ele,108,regular
368163510,county_name,Brazos,gnis
368163510,feature_id,2031298,gnis
368163510,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163510,reviewed,no,gnis
368163510,name,Doctor William Holt Oliver House,regular
368163510,source,USGS Geonames,regular
368163541,state,TX,addr
368163541,building,yes,regular
368163541,ele,102,regular
368163541,county_name,Brazos,gnis
368163541,feature_id,2031306,gnis
368163541,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163541,reviewed,no,gnis
368163541,name,E A Kemp House,regular
368163541,source,USGS Geonames,regular
368163629,city,Navasota,addr
368163629,state,TX,addr
368163629,building,yes,regular
368163629,ele,95,regular
368163629,county_name,Grimes,gnis
368163629,feature_id,2031190,gnis
368163629,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163629,reviewed,no,gnis
368163629,name,Foster House,regular
368163629,source,USGS Geonames,regular
368163639,state,TX,addr
368163639,building,yes,regular
368163639,ele,113,regular
368163639,county_name,Brazos,gnis
368163639,feature_id,2031202,gnis
368163639,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163639,reviewed,no,gnis
368163639,name,First National Bank and Trust Building,regular
368163639,source,USGS Geonames,regular
368163698,state,TX,addr
368163698,building,yes,regular
368163698,ele,113,regular
368163698,county_name,Brazos,gnis
368163698,feature_id,2031219,gnis
368163698,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163698,reviewed,no,gnis
368163698,name,Eugene Edge House,regular
368163698,source,USGS Geonames,regular
368163790,state,TX,addr
368163790,building,yes,regular
368163790,ele,111,regular
368163790,county_name,Brazos,gnis
368163790,feature_id,2031208,gnis
368163790,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163790,reviewed,no,gnis
368163790,name,First State Bank and Trust Building,regular
368163790,source,USGS Geonames,regular
368163856,state,TX,addr
368163856,building,yes,regular
368163856,ele,99,regular
368163856,county_name,Washington,gnis
368163856,feature_id,2031155,gnis
368163856,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163856,reviewed,no,gnis
368163856,name,Fritz Paul and Emma Schroeder House,regular
368163856,source,USGS Geonames,regular
368163911,state,TX,addr
368163911,building,yes,regular
368163911,ele,113,regular
368163911,county_name,Brazos,gnis
368163911,feature_id,2031003,gnis
368163911,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368163911,reviewed,no,gnis
368163911,name,J M Jones House,regular
368163911,source,USGS Geonames,regular
368164085,state,TX,addr
368164085,building,yes,regular
368164085,ele,122,regular
368164085,county_name,Washington,gnis
368164085,feature_id,2031536,gnis
368164085,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164085,reviewed,no,gnis
368164085,name,Asa Hoxey House,regular
368164085,source,USGS Geonames,regular
368164101,state,TX,addr
368164101,building,yes,regular
368164101,ele,116,regular
368164101,county_name,Brazos,gnis
368164101,feature_id,2031407,gnis
368164101,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164101,reviewed,no,gnis
368164101,name,Cavitt House,regular
368164101,source,USGS Geonames,regular
368164413,state,TX,addr
368164413,building,yes,regular
368164413,ele,110,regular
368164413,county_name,Brazos,gnis
368164413,feature_id,2031819,gnis
368164413,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164413,reviewed,no,gnis
368164413,name,Noto House,regular
368164413,source,USGS Geonames,regular
368164433,state,TX,addr
368164433,building,yes,regular
368164433,ele,118,regular
368164433,county_name,Washington,gnis
368164433,feature_id,2031800,gnis
368164433,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164433,reviewed,no,gnis
368164433,name,Mrs Sam Houston House,regular
368164433,source,USGS Geonames,regular
368164483,state,TX,addr
368164483,building,yes,regular
368164483,ele,108,regular
368164483,county_name,Brazos,gnis
368164483,feature_id,2031723,gnis
368164483,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164483,reviewed,no,gnis
368164483,name,R Q Astin House,regular
368164483,source,USGS Geonames,regular
368164505,state,TX,addr
368164505,building,yes,regular
368164505,ele,119,regular
368164505,county_name,Washington,gnis
368164505,feature_id,2031698,gnis
368164505,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164505,reviewed,no,gnis
368164505,name,Red House,regular
368164505,source,USGS Geonames,regular
368164710,state,TX,addr
368164710,building,yes,regular
368164710,ele,114,regular
368164710,county_name,Brazos,gnis
368164710,feature_id,2032710,gnis
368164710,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164710,reviewed,no,gnis
368164710,name,Roy C Stone House,regular
368164710,source,USGS Geonames,regular
368164775,city,Navasota,addr
368164775,state,TX,addr
368164775,building,yes,regular
368164775,ele,69,regular
368164775,county_name,Grimes,gnis
368164775,feature_id,2032587,gnis
368164775,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164775,reviewed,no,gnis
368164775,name,Steele House,regular
368164775,source,USGS Geonames,regular
368164784,state,TX,addr
368164784,building,yes,regular
368164784,ele,110,regular
368164784,county_name,Brazos,gnis
368164784,feature_id,2032619,gnis
368164784,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164784,reviewed,no,gnis
368164784,name,Smith-Barron House,regular
368164784,source,USGS Geonames,regular
368164922,state,TX,addr
368164922,ele,100,regular
368164922,county_name,Burleson,gnis
368164922,feature_id,2014255,gnis
368164922,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164922,reviewed,no,gnis
368164922,name,Somerville Historical Museum,regular
368164922,source,USGS Geonames,regular
368164922,tourism,museum,regular
368164992,state,TX,addr
368164992,ele,89,regular
368164992,county_name,Washington,gnis
368164992,feature_id,2014342,gnis
368164992,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368164992,reviewed,no,gnis
368164992,name,Star of the Republic Museum,regular
368164992,source,USGS Geonames,regular
368164992,tourism,museum,regular
368165362,state,TX,addr
368165362,ele,105,regular
368165362,county_name,Brazos,gnis
368165362,feature_id,2031146,gnis
368165362,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368165362,reviewed,no,gnis
368165362,name,Griesser Bakery and CSPS Lodge,regular
368165362,source,USGS Geonames,regular
368165362,tourism,hotel,regular
369120058,state,TX,addr
369120058,ele,66,regular
369120058,county_name,Brazos,gnis
369120058,created,11/30/1979,gnis
369120058,feature_id,1353453,gnis
369120058,feature_type,Swamp,gnis
369120058,name,Buzzard Pond,regular
369120058,natural,wetland,regular
369120058,source_ref,geonames.usgs.gov,regular
369120648,state,TX,addr
369120648,aeroway,aerodrome,regular
369120648,ele,106,regular
369120648,county_name,Burleson,gnis
369120648,created,08/01/1994,gnis
369120648,feature_id,1386328,gnis
369120648,feature_type,Airport,gnis
369120648,name,Weber Ranch Airport,regular
369120648,source_ref,geonames.usgs.gov,regular
369120713,state,TX,addr
369120713,aeroway,aerodrome,regular
369120713,closest_town,"Bryan, Texas",regular
369120713,ele,109,regular
369120713,county_name,Brazos,gnis
369120713,created,08/01/1994,gnis
369120713,feature_id,1386307,gnis
369120713,feature_type,Airport,gnis
369120713,iata,CFD,regular
369120713,icao,KCFD,regular
369120713,is_in,US,regular
369120713,name,Coulter Field,regular
369120713,en,Coulter Field,name
369120713,operator,City of Bryan,regular
369120713,source,wikipedia,regular
369120713,source_ref,geonames.usgs.gov,regular
369120713,type,Public,regular
369120713,wikipedia,en:Coulter Field,regular
369120721,state,TX,addr
369120721,aeroway,aerodrome,regular
369120721,ele,74,regular
369120721,county_name,Brazos,gnis
369120721,created,08/01/1994,gnis
369120721,feature_id,1386310,gnis
369120721,feature_type,Airport,gnis
369120721,name,Varisco Airport,regular
369120721,source_ref,geonames.usgs.gov,regular
369120722,state,TX,addr
369120722,aeroway,aerodrome,regular
369120722,ele,77,regular
369120722,faa,83TX,regular
369120722,county_name,Brazos,gnis
369120722,created,08/01/1994,gnis
369120722,feature_id,1386309,gnis
369120722,feature_type,Airport,gnis
369120722,name,Texas A&M Flight Test Station Airport,regular
369120722,source_ref,geonames.usgs.gov,regular
369120724,state,TX,addr
369120724,aeroway,helipad,regular
369120724,ele,105,regular
369120724,county_name,Brazos,gnis
369120724,created,08/01/1994,gnis
369120724,feature_id,1386308,gnis
369120724,feature_type,Airport,gnis
369120724,name,Saint Joseph Hospital Heliport,regular
369120724,source_ref,geonames.usgs.gov,regular
369120732,state,TX,addr
369120732,aeroway,aerodrome,regular
369120732,ele,79,regular
369120732,county_name,Washington,gnis
369120732,created,08/01/1994,gnis
369120732,feature_id,1386287,gnis
369120732,feature_type,Airport,gnis
369120732,name,Faust Farm Airport,regular
369120732,source_ref,geonames.usgs.gov,regular
369120755,state,TX,addr
369120755,aeroway,helipad,regular
369120755,ele,81,regular
369120755,county_name,Brazos,gnis
369120755,created,08/01/1994,gnis
369120755,feature_id,1386392,gnis
369120755,feature_type,Airport,gnis
369120755,name,Texas World Speedway Helistop Number 1 Heliport,regular
369120755,source_ref,geonames.usgs.gov,regular
369120756,state,TX,addr
369120756,aeroway,helipad,regular
369120756,ele,89,regular
369120756,county_name,Brazos,gnis
369120756,created,08/01/1994,gnis
369120756,feature_id,1386393,gnis
369120756,feature_type,Airport,gnis
369120756,name,Texas World Speedway Helistop Number 2 Heliport,regular
369120756,source_ref,geonames.usgs.gov,regular
369121078,state,TX,addr
369121078,aeroway,aerodrome,regular
369121078,ele,134,regular
369121078,county_name,Washington,gnis
369121078,created,08/01/1994,gnis
369121078,feature_id,1386722,gnis
369121078,feature_type,Airport,gnis
369121078,name,Gay Hill Farm Airport,regular
369121078,source_ref,geonames.usgs.gov,regular
369121217,state,TX,addr
369121217,aeroway,aerodrome,regular
369121217,ele,79,regular
369121217,county_name,Robertson,gnis
369121217,created,08/01/1994,gnis
369121217,feature_id,1386798,gnis
369121217,feature_type,Airport,gnis
369121217,name,Corpora Airport,regular
369121217,source_ref,geonames.usgs.gov,regular
369121222,state,TX,addr
369121222,aeroway,aerodrome,regular
369121222,closest_town,"Hearne, Texas",regular
369121222,ele,86,regular
369121222,faa,LHB,regular
369121222,county_name,Robertson,gnis
369121222,created,08/01/1994,gnis
369121222,feature_id,1386797,gnis
369121222,feature_type,Airport,gnis
369121222,icao,KLHB,regular
369121222,name,Hearne Municipal Airport,regular
369121222,en,Hearne Municipal Airport,name
369121222,operator,City of Hearne,regular
369121222,source,wikipedia,regular
369121222,source_ref,geonames.usgs.gov,regular
369121222,type,public,regular
369121222,wikipedia,en:Hearne Municipal Airport,regular
369121407,state,TX,addr
369121407,aeroway,aerodrome,regular
369121407,ele,83,regular
369121407,county_name,Grimes,gnis
369121407,created,08/01/1994,gnis
369121407,feature_id,1386941,gnis
369121407,feature_type,Airport,gnis
369121407,name,K Ranch Airport,regular
369121407,source_ref,geonames.usgs.gov,regular
369121442,state,TX,addr
369121442,aeroway,aerodrome,regular
369121442,ele,91,regular
369121442,county_name,Washington,gnis
369121442,created,08/01/1994,gnis
369121442,feature_id,1386934,gnis
369121442,feature_type,Airport,gnis
369121442,name,Flying C Ranch Airport,regular
369121442,source_ref,geonames.usgs.gov,regular
369121843,state,TX,addr
369121843,aeroway,aerodrome,regular
369121843,ele,68,regular
369121843,county_name,Grimes,gnis
369121843,created,08/01/1994,gnis
369121843,feature_id,1387237,gnis
369121843,feature_type,Airport,gnis
369121843,name,Navasota Municipal Airport,regular
369121843,source_ref,geonames.usgs.gov,regular
369121849,state,TX,addr
369121849,aeroway,aerodrome,regular
369121849,ele,97,regular
369121849,county_name,Grimes,gnis
369121849,created,08/01/1994,gnis
369121849,feature_id,1387239,gnis
369121849,feature_type,Airport,gnis
369121849,name,Bridle Ridge Airport,regular
369121849,source_ref,geonames.usgs.gov,regular
369121872,state,TX,addr
369121872,aeroway,aerodrome,regular
369121872,ele,60,regular
369121872,county_name,Brazos,gnis
369121872,created,08/01/1994,gnis
369121872,feature_id,1387199,gnis
369121872,feature_type,Airport,gnis
369121872,name,Tom J Moore Farm Airport,regular
369121872,source_ref,geonames.usgs.gov,regular
369121943,state,TX,addr
369121943,aeroway,aerodrome,regular
369121943,ele,81,regular
369121943,county_name,Madison,gnis
369121943,created,08/01/1994,gnis
369121943,feature_id,1387129,gnis
369121943,feature_type,Airport,gnis
369121943,name,Madisonville Municipal Airport,regular
369121943,source_ref,geonames.usgs.gov,regular
369152384,amenity,hospital,regular
369152384,building,yes,regular
369152384,created_by,Merkaartor 0.13,regular
369152384,name,Physicians Centre Hospital,regular
369153076,amenity,drinking_water,regular
369153076,leisure,park,regular
369153076,name,Veteran's Park,regular
469455165,highway,motorway_junction,regular
469455165,ref,136,regular
479161237,highway,motorway_junction,regular
485283470,highway,traffic_signals,regular
500438611,highway,crossing,regular
500438938,highway,crossing,regular
566888974,amenity,hospital,regular
566888974,name,St Joseph Regional Health Center,regular
566888976,amenity,school,regular
566888976,name,Blinn Community College,regular
577271414,amenity,cinema,regular
577271414,name,Miller's Theater,regular
577271418,amenity,post_box,regular
577271418,name,Navasota Post Office,regular
579803301,highway,motorway_junction,regular
580008878,historic,memorial,regular
580008878,name,Aggie Bonfire Memorial,regular
582769640,highway,motorway_junction,regular
582772214,highway,motorway_junction,regular
582772234,highway,motorway_junction,regular
583593447,amenity,fast_food,regular
583593447,cuisine,burger,regular
583593447,name,Sonic,regular
583593491,amenity,restaurant,regular
583593491,cuisine,pizza,regular
583593491,name,Pizza Hut,regular
583593653,name,Shell,regular
583593653,shop,convenience,regular
583593655,name,Annie's,regular
583593655,shop,convenience,regular
583593697,city,Navasota,addr
583593697,housenumber,9319,addr
583593697,postcode,77868,addr
583593697,state,TX,addr
583593697,street,Highway 90 South,addr
583593697,amenity,fast_food,regular
583593697,cuisine,chicken,regular
583593697,name,Popeyes Chicken,regular
583596100,amenity,police,regular
583596100,name,Navasota Police Dept.,regular
583596232,amenity,fire_station,regular
583596232,name,Navasota Fire Dept.,regular
583655615,highway,traffic_signals,regular
585369262,landuse,quarry,regular
585369262,man_made,mine,regular
585369262,name,Scarmardo Pit,regular
585369262,note,"Record <a href=""http://tin.er.usgs.gov/mineplant/show.php?labno=6041"">6041</a> of the <a href=""http://tin.er.usgs.gov/mineplant/"">Active mines and mineral plants in the US</a>",regular
644875466,railway,level_crossing,regular
647794873,name,67,regular
647794873,tourism,camp_site,regular
647795477,name,61,regular
647795477,tourism,camp_site,regular
647797833,amenity,toilets,regular
647802810,name,62,regular
647802810,tourism,camp_site,regular
647803317,name,65,regular
647803317,tourism,camp_site,regular
647803793,name,66,regular
647803793,tourism,camp_site,regular
647805646,name,68,regular
647805646,tourism,camp_site,regular
647806265,name,60,regular
647806265,tourism,camp_site,regular
647806344,name,59,regular
647806344,tourism,camp_site,regular
647806405,name,58,regular
647806405,tourism,camp_site,regular
647806497,name,57,regular
647806497,tourism,camp_site,regular
647808337,name,69,regular
647808337,tourism,camp_site,regular
647808417,name,70,regular
647808417,tourism,camp_site,regular
647808588,name,71,regular
647808588,tourism,camp_site,regular
647808671,name,72,regular
647808671,tourism,camp_site,regular
647808735,name,73,regular
647808735,tourism,camp_site,regular
647808808,name,74,regular
647808808,tourism,camp_site,regular
647808938,name,75,regular
647808938,tourism,camp_site,regular
647809062,name,76,regular
647809062,tourism,camp_site,regular
647809140,name,77,regular
647809140,tourism,camp_site,regular
647809178,name,78,regular
647809267,name,79,regular
647809267,tourism,camp_site,regular
647809332,name,80,regular
647809332,tourism,camp_site,regular
647809486,name,81,regular
647809486,tourism,camp_site,regular
647809683,name,82,regular
647809683,tourism,camp_site,regular
648510403,amenity,toilets,regular
648511261,name,51,regular
648511261,tourism,caravan_site,regular
648511328,name,52,regular
648511328,tourism,caravan_site,regular
648511410,name,53,regular
648511410,tourism,caravan_site,regular
648511476,name,54,regular
648511476,tourism,caravan_site,regular
648511536,name,55,regular
648511536,tourism,caravan_site,regular
648512276,name,56,regular
648512276,tourism,caravan_site,regular
648519510,leisure,playground,regular
648520939,amenity,toilets,regular
648521017,amenity,toilets,regular
648522772,amenity,waste_disposal,regular
648524331,amenity,sanitary_dump_station,regular
648742267,leisure,slipway,regular
648742273,leisure,slipway,regular
669176998,name,Disaster City,regular
669176998,place,neighbourhood,regular
669177204,name,Emergency Response Training Complex,regular
669177204,place,neighbourhood,regular
670107134,junction,roundabout,regular
676040561,highway,turning_circle,regular
676041358,highway,turning_circle,regular
676041371,highway,turning_circle,regular
676041926,highway,turning_circle,regular
676042739,highway,turning_circle,regular
676042773,highway,turning_circle,regular
676042922,highway,turning_circle,regular
676044090,highway,turning_circle,regular
676080992,highway,motorway_junction,regular
678974043,railway,level_crossing,regular
678977927,highway,motorway_junction,regular
703006520,highway,turning_circle,regular
703006523,highway,turning_circle,regular
703527135,leisure,slipway,regular
703527595,leisure,slipway,regular
703531583,leisure,slipway,regular
738188459,highway,turning_circle,regular
738188485,highway,turning_circle,regular
768675624,name,Texas Rennaissance Festival - Quiet - Family Camping,regular
768675625,name,Texas Rennaissance Festival - Loud - Barbarian Camping,regular
774432444,name,Snake Island,regular
774432445,name,Deer Island,regular
774432446,name,Shallow - No Boating,regular
792071838,name,Rest Rooms,regular
797213052,name,9,regular
797213052,tourism,caravan_site,regular
797213053,name,10,regular
797213053,tourism,caravan_site,regular
797213054,name,11,regular
797213054,tourism,caravan_site,regular
797213055,name,12,regular
797213055,tourism,caravan_site,regular
797213056,name,13,regular
797213056,tourism,caravan_site,regular
797213057,name,4,regular
797213057,tourism,caravan_site,regular
797213058,name,5,regular
797213058,tourism,caravan_site,regular
797213059,name,6,regular
797213059,tourism,caravan_site,regular
797213060,name,7,regular
797213060,tourism,caravan_site,regular
797213061,name,8,regular
797213061,tourism,caravan_site,regular
797213062,name,1,regular
797213062,tourism,caravan_site,regular
797213063,name,2,regular
797213063,tourism,caravan_site,regular
797213064,name,2,regular
797213064,tourism,caravan_site,regular
797213065,building,yes,regular
797213065,name,Park headquarters,regular
797315970,name,48,regular
797315970,tourism,camp_site,regular
797315972,name,49,regular
797315972,tourism,camp_site,regular
797315974,name,50,regular
797315974,tourism,camp_site,regular
797315976,name,63,regular
797315976,tourism,camp_site,regular
797315977,name,64,regular
797315977,tourism,camp_site,regular
797315997,name,43,regular
797315997,tourism,camp_site,regular
797315998,name,44,regular
797315998,tourism,camp_site,regular
797315999,name,45,regular
797315999,tourism,camp_site,regular
797316000,name,46,regular
797316000,tourism,camp_site,regular
797316001,name,47,regular
797316001,tourism,camp_site,regular
797316002,name,38,regular
797316002,tourism,caravan_site,regular
797316003,name,39,regular
797316003,tourism,caravan_site,regular
797316004,name,40,regular
797316004,tourism,caravan_site,regular
797316005,name,41,regular
797316005,tourism,caravan_site,regular
797316006,name,42,regular
797316006,tourism,camp_site,regular
797316008,name,33,regular
797316008,tourism,caravan_site,regular
797316009,name,34,regular
797316009,tourism,caravan_site,regular
797316010,name,35,regular
797316010,tourism,caravan_site,regular
797316011,name,36,regular
797316011,tourism,caravan_site,regular
797316012,name,37,regular
797316012,tourism,caravan_site,regular
797316013,name,28,regular
797316013,tourism,caravan_site,regular
797316014,name,29,regular
797316014,tourism,caravan_site,regular
797316015,name,30,regular
797316015,tourism,caravan_site,regular
797316016,name,31,regular
797316016,tourism,caravan_site,regular
797316017,name,32,regular
797316017,tourism,caravan_site,regular
797316018,name,23,regular
797316018,tourism,caravan_site,regular
797316019,name,24,regular
797316019,tourism,caravan_site,regular
797316020,name,25,regular
797316020,tourism,caravan_site,regular
797316021,name,26,regular
797316021,tourism,caravan_site,regular
797316022,name,27,regular
797316022,tourism,caravan_site,regular
797316023,name,18,regular
797316023,tourism,caravan_site,regular
797316024,name,19,regular
797316024,tourism,caravan_site,regular
797316025,name,20,regular
797316025,tourism,caravan_site,regular
797316026,name,21,regular
797316026,tourism,caravan_site,regular
797316027,name,22,regular
797316027,tourism,caravan_site,regular
797316028,name,14,regular
797316028,tourism,caravan_site,regular
797316029,name,15,regular
797316029,tourism,caravan_site,regular
797316030,name,16,regular
797316030,tourism,caravan_site,regular
797316031,name,17,regular
797316031,tourism,caravan_site,regular
797328380,amenity,sanitary_dump_station,regular
797328381,name,76,regular
797328381,tourism,camp_site,regular
797328382,name,75,regular
797328382,tourism,camp_site,regular
797335726,name,93,regular
797335726,tourism,camp_site,regular
797335727,name,94,regular
797335727,tourism,camp_site,regular
797335728,name,95,regular
797335728,tourism,camp_site,regular
797335729,name,96,regular
797335729,tourism,camp_site,regular
797335730,name,97,regular
797335730,tourism,camp_site,regular
797335731,name,88,regular
797335731,tourism,camp_site,regular
797335732,name,89,regular
797335732,tourism,camp_site,regular
797335733,name,90,regular
797335733,tourism,camp_site,regular
797335734,name,91,regular
797335734,tourism,camp_site,regular
797335735,name,92,regular
797335735,tourism,camp_site,regular
797335736,name,82,regular
797335736,tourism,camp_site,regular
797335737,name,83,regular
797335737,tourism,camp_site,regular
797335738,amenity,toilets,regular
797335739,name,86,regular
797335739,tourism,camp_site,regular
797335740,name,87,regular
797335740,tourism,camp_site,regular
797335741,name,79,regular
797335741,tourism,camp_site,regular
797335742,name,85,regular
797335742,tourism,camp_site,regular
797335743,name,84,regular
797335743,tourism,camp_site,regular
797335744,name,80,regular
797335744,tourism,camp_site,regular
797335745,name,81,regular
797335745,tourism,camp_site,regular
797335757,name,78,regular
797335757,tourism,camp_site,regular
797335762,name,77,regular
797335762,tourism,camp_site,regular
797398974,name,116,regular
797398974,tourism,camp_site,regular
797398977,name,117,regular
797398977,tourism,camp_site,regular
797398980,name,118,regular
797398980,tourism,camp_site,regular
797398982,name,119,regular
797398982,tourism,camp_site,regular
797398984,amenity,sanitary_dump_station,regular
797398984,round_drain,yes,sanitary_dump_station
797398992,name,111,regular
797398992,tourism,camp_site,regular
797398994,name,112,regular
797398994,tourism,camp_site,regular
797398997,name,113,regular
797398997,tourism,camp_site,regular
797399002,name,114,regular
797399002,tourism,camp_site,regular
797399004,name,115,regular
797399004,tourism,camp_site,regular
797399008,name,106,regular
797399008,tourism,camp_site,regular
797399011,name,107,regular
797399011,tourism,camp_site,regular
797399015,name,108,regular
797399015,tourism,camp_site,regular
797399018,name,109,regular
797399018,tourism,camp_site,regular
797399021,name,110,regular
797399021,tourism,camp_site,regular
797399030,name,101,regular
797399030,tourism,camp_site,regular
797399033,name,102,regular
797399033,tourism,camp_site,regular
797399036,name,103,regular
797399036,tourism,camp_site,regular
797399038,name,104,regular
797399038,tourism,camp_site,regular
797399042,name,105,regular
797399042,tourism,camp_site,regular
797399052,name,98,regular
797399052,tourism,camp_site,regular
797399058,name,99,regular
797399058,tourism,camp_site,regular
797399062,name,100,regular
797399062,tourism,camp_site,regular
797458723,name,70,regular
797458723,tourism,caravan_site,regular
797458724,name,71,regular
797458724,tourism,caravan_site,regular
797458725,name,72,regular
797458725,tourism,caravan_site,regular
797458727,name,73,regular
797458727,tourism,caravan_site,regular
797458728,name,74,regular
797458728,tourism,caravan_site,regular
797458730,name,66,regular
